Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
24-November-2010,4.42,4.42,4.42,4.42,4.420000000000000000,400,3,1768.00,400,100.00,0.00,0.00
22-November-2010,4.65,4.65,4.65,4.65,4.650000000000000000,100,1,465.00,100,100.00,0.00,0.00
19-November-2010,4.85,4.85,4.85,4.85,4.850000000000000000,100,1,485.00,100,100.00,0.00,0.00
18-November-2010,5.10,5.10,5.10,5.10,5.100000000000000000,100,1,510.00,100,100.00,0.00,0.00
16-November-2010,5.00,5.00,4.99,4.99,4.992500000000000000,800,2,3994.00,800,100.00,0.01,-0.01
15-November-2010,5.25,5.25,5.25,5.25,5.250000000000000000,200,1,1050.00,200,100.00,0.00,0.00
12-November-2010,5.50,5.50,5.50,5.50,5.500000000000000000,1000,2,5500.00,1000,100.00,0.00,0.00
11-November-2010,5.62,5.62,5.62,5.62,5.620000000000000000,100,1,562.00,100,100.00,0.00,0.00
10-November-2010,5.36,5.36,5.36,5.36,5.360000000000000000,100,1,536.00,100,100.00,0.00,0.00
8-November-2010,5.12,5.12,5.11,5.11,5.115000000000000000,2000,2,10230.00,2000,100.00,0.01,-0.01
4-November-2010,5.37,5.37,5.37,5.37,5.370000000000000000,100,1,537.00,100,100.00,0.00,0.00
3-November-2010,5.79,5.79,5.25,5.52,5.520000000000000000,200,2,1104.00,200,100.00,0.54,-0.27
2-November-2010,5.52,5.52,5.52,5.52,5.520000000000000000,100,1,552.00,100,100.00,0.00,0.00
1-November-2010,5.81,5.81,5.81,5.81,5.810000000000000000,100,1,581.00,100,100.00,0.00,0.00
29-October-2010,6.10,6.10,6.10,6.10,6.100000000000000000,100,1,610.00,100,100.00,0.00,0.00
28-October-2010,6.41,6.41,6.41,6.41,6.410000000000000000,100,1,641.00,100,100.00,0.00,0.00
26-October-2010,6.74,6.74,6.74,6.74,6.740000000000000000,100,1,674.00,100,100.00,0.00,0.00
22-October-2010,7.08,7.08,7.08,7.08,7.080000000000000000,100,1,708.00,100,100.00,0.00,0.00
21-October-2010,7.45,7.45,7.45,7.45,7.450000000000000000,100,1,745.00,100,100.00,0.00,0.00
20-October-2010,7.78,7.78,7.78,7.78,7.780000000000000000,100,1,778.00,100,100.00,0.00,0.00
19-October-2010,8.18,8.18,8.18,8.18,8.180000000000000000,100,1,818.00,100,100.00,0.00,0.00
18-October-2010,8.60,8.60,8.60,8.60,8.600000000000000000,400,1,3440.00,400,100.00,0.00,0.00
15-October-2010,8.67,8.67,8.67,8.67,8.670000000000000000,200,2,1734.00,200,100.00,0.00,0.00
14-October-2010,9.12,9.12,9.12,9.12,9.120000000000000000,100,1,912.00,100,100.00,0.00,0.00
13-October-2010,9.59,9.59,9.59,9.59,9.590000000000000000,100,1,959.00,100,100.00,0.00,0.00
12-October-2010,10.09,10.09,10.09,10.09,10.090000000000000000,400,3,4036.00,400,100.00,0.00,0.00
11-October-2010,10.62,10.62,10.62,10.62,10.620000000000000000,100,1,1062.00,100,100.00,0.00,0.00
7-October-2010,12.33,12.33,11.17,11.17,11.750000000000000000,200,2,2350.00,200,100.00,1.16,-1.16
6-October-2010,11.75,11.75,11.75,11.75,11.750000000000000000,100,1,1175.00,100,100.00,0.00,0.00
