Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
22-October-2009,49.61,49.61,49.61,49.61,49.610000000000000000,100,1,4961.00,100,100.00,0.00,0.00
20-October-2009,47.25,47.25,47.25,47.25,47.250000000000000000,100,1,4725.00,100,100.00,0.00,0.00
16-October-2009,22.00,45.00,22.00,45.00,32.186363636363636363,1100,9,35405.00,1100,100.00,23.00,23.00
7-April-2000,1.20,1.20,1.20,1.20,1.200000000000000000,100,1,120.00,,,0.00,0.00
3-April-2000,1.00,1.00,1.00,1.00,1.000000000000000000,200,1,200.00,,,0.00,0.00
15-March-2000,1.00,1.00,1.00,1.00,1.000000000000000000,100,1,100.00,,,0.00,0.00
9-March-2000,1.00,1.00,1.00,1.00,1.000000000000000000,100,1,100.00,,,0.00,0.00
20-July-1998,1.15,1.15,1.15,1.15,1.150000000000000000,100,1,115.00,,,0.00,0.00
23-April-1997,1.25,1.25,1.25,1.25,1.250000000000000000,100,1,125.00,,,0.00,0.00
27-March-1997,1.50,1.50,1.25,1.25,1.416666666666666666,300,2,425.00,,,0.25,-0.25
6-March-1997,1.50,2.00,1.50,2.00,1.500000000000000000,100,1,150.00,,,0.50,0.50
4-February-1997,2.00,2.00,2.00,2.00,2.000000000000000000,100,1,200.00,,,0.00,0.00
16-January-1997,2.25,2.25,2.25,2.25,2.250000000000000000,100,1,225.00,,,0.00,0.00
14-January-1997,2.25,2.25,2.25,2.25,2.250000000000000000,200,2,450.00,,,0.00,0.00
13-January-1997,2.25,2.25,2.25,2.25,2.250000000000000000,200,1,450.00,,,0.00,0.00
10-January-1997,2.00,2.00,2.00,2.00,2.000000000000000000,100,1,200.00,,,0.00,0.00
9-January-1997,2.75,2.75,2.75,2.75,2.750000000000000000,100,1,275.00,,,0.00,0.00
19-December-1996,3.00,3.00,3.00,3.00,3.000000000000000000,100,1,300.00,,,0.00,0.00
7-November-1996,2.95,3.00,2.95,3.00,2.975000000000000000,200,2,595.00,,,0.05,0.05
6-November-1996,3.00,3.00,3.00,3.00,3.000000000000000000,100,1,300.00,,,0.00,0.00
23-October-1996,2.80,2.80,2.80,2.80,2.800000000000000000,100,1,280.00,,,0.00,0.00
20-September-1996,2.80,2.80,2.80,2.80,2.800000000000000000,200,1,560.00,,,0.00,0.00
13-September-1996,3.00,3.00,3.00,3.00,3.000000000000000000,100,1,300.00,,,0.00,0.00
12-September-1996,2.75,2.75,2.75,2.75,2.750000000000000000,100,1,275.00,,,0.00,0.00
26-July-1996,2.50,2.50,2.50,2.50,2.500000000000000000,100,1,250.00,,,0.00,0.00
19-July-1996,2.90,2.90,2.90,2.90,2.900000000000000000,100,1,290.00,,,0.00,0.00
11-July-1996,3.00,3.00,3.00,3.00,3.000000000000000000,100,1,300.00,,,0.00,0.00
4-July-1996,3.00,3.00,3.00,3.00,3.000000000000000000,100,1,300.00,,,0.00,0.00
28-June-1996,3.00,3.00,3.00,3.00,3.000000000000000000,200,1,600.00,,,0.00,0.00
21-June-1996,3.00,3.00,3.00,3.00,3.000000000000000000,100,1,300.00,,,0.00,0.00
19-June-1996,2.50,2.50,2.50,2.50,2.500000000000000000,200,2,500.00,,,0.00,0.00
18-June-1996,2.00,2.50,2.00,2.50,2.250000000000000000,600,3,1350.00,,,0.50,0.50
17-June-1996,1.75,2.00,1.75,2.00,1.937500000000000000,400,3,775.00,,,0.25,0.25
14-June-1996,2.00,2.25,2.00,2.25,2.125000000000000000,200,2,425.00,,,0.25,0.25
13-June-1996,2.25,2.25,2.25,2.25,2.250000000000000000,100,1,225.00,,,0.00,0.00
10-June-1996,2.50,2.50,2.50,2.50,2.500000000000000000,100,1,250.00,,,0.00,0.00
7-June-1996,3.00,3.00,3.00,3.00,3.000000000000000000,100,1,300.00,,,0.00,0.00
6-June-1996,3.00,3.00,3.00,3.00,3.000000000000000000,200,1,600.00,,,0.00,0.00
5-June-1996,2.75,2.75,2.75,2.75,2.750000000000000000,100,1,275.00,,,0.00,0.00
4-June-1996,2.75,2.75,2.75,2.75,2.750000000000000000,200,1,550.00,,,0.00,0.00
3-June-1996,2.75,2.75,2.75,2.75,2.750000000000000000,100,1,275.00,,,0.00,0.00
31-May-1996,2.75,2.75,2.75,2.75,2.750000000000000000,200,2,550.00,,,0.00,0.00
27-May-1996,3.00,3.00,3.00,3.00,3.000000000000000000,100,1,300.00,,,0.00,0.00
24-May-1996,3.00,3.00,3.00,3.00,3.000000000000000000,100,1,300.00,,,0.00,0.00
23-May-1996,2.25,3.00,2.25,3.00,2.750000000000000000,300,3,825.00,,,0.75,0.75
22-May-1996,3.00,3.00,3.00,3.00,3.000000000000000000,200,1,600.00,,,0.00,0.00
20-May-1996,3.50,3.50,3.50,3.50,3.500000000000000000,100,1,350.00,,,0.00,0.00
15-May-1996,2.75,2.75,2.75,2.75,2.750000000000000000,100,1,275.00,,,0.00,0.00
13-May-1996,3.00,3.00,3.00,3.00,3.000000000000000000,200,2,600.00,,,0.00,0.00
8-May-1996,3.25,3.25,3.25,3.25,3.250000000000000000,300,2,975.00,,,0.00,0.00
30-April-1996,4.00,4.00,4.00,4.00,4.000000000000000000,100,1,400.00,,,0.00,0.00
18-April-1996,3.50,3.50,3.50,3.50,3.500000000000000000,400,1,1400.00,,,0.00,0.00
17-April-1996,3.00,3.50,3.00,3.50,3.250000000000000000,200,2,650.00,,,0.50,0.50
16-April-1996,3.00,3.00,3.00,3.00,3.000000000000000000,200,2,600.00,,,0.00,0.00
15-April-1996,3.00,3.00,3.00,3.00,3.000000000000000000,400,1,1200.00,,,0.00,0.00
12-April-1996,3.25,3.25,3.25,3.25,3.250000000000000000,300,1,975.00,,,0.00,0.00
11-April-1996,3.00,3.00,3.00,3.00,3.000000000000000000,100,1,300.00,,,0.00,0.00
10-April-1996,3.25,3.25,3.25,3.25,3.250000000000000000,300,3,975.00,,,0.00,0.00
2-April-1996,3.25,3.25,3.25,3.25,3.250000000000000000,500,2,1625.00,,,0.00,0.00
29-March-1996,3.25,3.25,3.25,3.25,3.250000000000000000,100,1,325.00,,,0.00,0.00
27-March-1996,2.25,3.00,2.25,3.00,2.464285714285714285,700,5,1725.00,,,0.75,0.75
26-March-1996,4.00,4.00,3.00,3.00,3.250000000000000000,400,2,1300.00,,,1.00,-1.00
25-March-1996,4.00,4.00,4.00,4.00,4.000000000000000000,200,2,800.00,,,0.00,0.00
22-March-1996,4.00,4.25,4.00,4.25,4.200000000000000000,500,3,2100.00,,,0.25,0.25
21-March-1996,4.00,4.00,4.00,4.00,4.000000000000000000,100,1,400.00,,,0.00,0.00
19-March-1996,4.00,4.00,4.00,4.00,4.000000000000000000,100,1,400.00,,,0.00,0.00
14-March-1996,4.00,4.00,4.00,4.00,4.000000000000000000,100,1,400.00,,,0.00,0.00
13-March-1996,4.00,4.00,4.00,4.00,4.000000000000000000,100,1,400.00,,,0.00,0.00
12-March-1996,4.50,4.50,4.50,4.50,4.500000000000000000,400,2,1800.00,,,0.00,0.00
11-March-1996,4.50,4.50,4.50,4.50,4.500000000000000000,200,2,900.00,,,0.00,0.00
8-March-1996,6.00,6.00,5.00,5.00,5.166666666666666666,600,5,3100.00,,,1.00,-1.00
7-March-1996,5.00,5.50,5.00,5.00,5.166666666666666666,600,5,3100.00,,,0.50,0.00
6-March-1996,5.00,5.00,5.00,5.00,5.000000000000000000,300,2,1500.00,,,0.00,0.00
4-March-1996,4.00,4.00,4.00,4.00,4.000000000000000000,100,1,400.00,,,0.00,0.00
1-March-1996,5.00,5.00,5.00,5.00,5.000000000000000000,200,1,1000.00,,,0.00,0.00
29-February-1996,4.25,4.50,4.25,4.50,4.416666666666666666,300,2,1325.00,,,0.25,0.25
28-February-1996,4.00,4.25,3.00,4.25,3.875000000000000000,600,5,2325.00,,,1.25,0.25
27-February-1996,4.00,4.25,3.75,4.00,4.022727272727272727,1100,7,4425.00,,,0.50,0.00
26-February-1996,4.25,4.25,4.00,4.00,4.125000000000000000,200,2,825.00,,,0.25,-0.25
23-February-1996,4.00,4.00,4.00,4.00,4.000000000000000000,100,1,400.00,,,0.00,0.00
