Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
7-May-2019,398.00,401.00,385.90,399.50,393.388586956521739130,736,75,289534.00,396,53.80,15.10,1.50
6-May-2019,398.90,402.90,385.15,394.25,393.485042735042735042,936,87,368302.00,493,52.67,17.75,-4.65
3-May-2019,410.00,410.00,393.55,402.55,400.519093851132686084,1545,211,618802.00,642,41.55,16.45,-7.45
2-May-2019,361.55,420.00,358.10,409.55,407.412514263978699125,5258,507,2142175.00,1663,31.63,61.90,48.00
30-April-2019,370.00,370.00,359.50,365.70,364.532152230971128608,1524,108,555547.00,519,34.06,10.50,-4.30
26-April-2019,375.05,380.00,369.35,372.60,372.716732542819499341,759,53,282892.00,412,54.28,10.65,-2.45
25-April-2019,388.35,388.40,374.40,375.60,380.868770764119601328,602,64,229283.00,345,57.31,14.00,-12.75
24-April-2019,381.00,383.00,381.00,383.00,382.852071005917159763,338,3,129404.00,338,100.00,2.00,2.00
23-April-2019,387.20,387.25,374.10,382.40,382.377675840978593272,654,55,250075.00,299,45.72,13.15,-4.80
22-April-2019,387.05,389.75,386.65,387.40,387.773835920177383592,451,25,174886.00,226,50.11,3.10,0.35
18-April-2019,396.30,396.30,385.00,389.55,389.382608695652173913,575,51,223895.00,299,52.00,11.30,-6.75
16-April-2019,405.85,405.85,394.90,398.90,399.794050343249427917,437,30,174710.00,236,54.00,10.95,-6.95
15-April-2019,392.45,402.40,388.30,401.90,392.541962421711899791,2395,104,940138.00,1106,46.18,14.10,9.45
12-April-2019,397.60,399.80,389.50,399.25,395.105990783410138248,434,48,171476.00,233,53.69,10.30,1.65
11-April-2019,386.70,408.45,386.70,397.60,394.863526570048309178,828,49,326947.00,406,49.03,21.75,10.90
10-April-2019,389.00,397.55,389.00,394.10,393.771151178918169209,721,39,283909.00,368,51.04,8.55,5.10
9-April-2019,386.00,390.30,386.00,388.00,388.095914742451154529,563,45,218498.00,389,69.09,4.30,2.00
8-April-2019,386.40,388.40,380.05,387.30,383.897033158813263525,573,33,219973.00,350,61.08,8.35,0.90
5-April-2019,386.00,389.05,380.00,384.90,385.575178997613365155,419,30,161556.00,280,66.83,9.05,-1.10
4-April-2019,390.00,395.20,383.00,385.40,388.644591611479028697,2265,118,880280.00,964,42.56,12.20,-4.60
3-April-2019,374.95,397.50,374.95,391.45,388.519656019656019656,1628,114,632510.00,863,53.01,22.55,16.50
2-April-2019,371.60,371.80,366.90,371.15,369.846497764530551415,671,69,248167.00,369,54.99,4.90,-0.45
1-April-2019,371.10,379.80,365.00,373.50,370.056747216942709747,3683,188,1362919.00,2130,57.83,14.80,2.40
29-March-2019,374.00,378.95,360.80,372.35,367.947723440134907251,593,47,218193.00,283,47.72,18.15,-1.65
28-March-2019,364.00,386.95,358.50,371.35,367.583724569640062597,639,36,234886.00,377,59.00,28.45,7.35
27-March-2019,360.30,366.65,360.00,364.50,362.663484486873508353,419,23,151956.00,246,58.71,6.65,4.20
26-March-2019,364.65,369.10,360.00,368.20,362.729416809605488850,2332,118,845885.00,1107,47.47,9.10,3.55
25-March-2019,360.60,366.00,359.00,363.85,361.791516245487364620,3324,114,1202595.00,1796,54.03,7.00,3.25
22-March-2019,359.80,369.95,358.60,366.15,361.615384615384615384,312,30,112824.00,182,58.33,11.35,6.35
20-March-2019,361.75,362.50,357.00,359.00,360.876543209876543209,81,15,29231.00,45,55.56,5.50,-2.75
19-March-2019,362.40,366.55,352.05,358.90,360.209424083769633507,382,56,137600.00,110,28.80,14.50,-3.50
18-March-2019,380.00,380.00,355.00,360.45,362.125395152792413066,1898,133,687314.00,727,38.30,25.00,-19.55
15-March-2019,381.00,381.00,350.00,358.35,370.386964180857310628,1703,103,630769.00,1073,63.01,31.00,-22.65
14-March-2019,378.55,381.00,377.20,380.60,379.910901467505241090,954,151,362435.00,459,48.11,3.80,2.05
13-March-2019,381.90,384.00,378.10,383.60,381.058641975308641975,648,48,246926.00,404,62.35,5.90,1.70
12-March-2019,383.40,389.90,378.00,387.00,385.757752808988764044,2225,212,858311.00,1078,48.45,11.90,3.60
11-March-2019,370.45,388.80,369.65,378.30,380.865010799136069114,2778,182,1058043.00,1284,46.22,19.15,7.85
8-March-2019,369.90,372.85,369.90,370.25,370.292857142857142857,420,22,155523.00,254,60.48,2.95,0.35
7-March-2019,371.25,375.10,366.00,371.85,370.930439621591541457,1797,120,666562.00,796,44.30,9.10,0.60
6-March-2019,371.00,375.00,362.15,372.75,370.465074626865671641,1675,63,620529.00,686,40.96,12.85,1.75
