Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
15-May-2019,23.25,24.40,22.75,23.90,23.824698073199963123,21694,65,516853.00,616,2.84,1.65,0.65
14-May-2019,24.80,24.80,22.55,23.30,23.277266427378371654,28139,107,654999.00,5717,20.32,2.25,-1.50
13-May-2019,22.60,24.50,22.00,24.15,23.351143905966109236,26969,127,629757.00,4015,14.89,2.50,1.55
10-May-2019,25.10,25.10,22.55,23.25,23.833721373237946069,23623,47,563024.00,3106,13.15,2.55,-1.85
9-May-2019,25.40,25.40,22.50,23.80,24.518284893005429575,25048,62,614134.00,1000,3.99,2.90,-1.60
8-May-2019,25.25,25.40,24.00,24.15,24.773181501278178015,21515,59,532995.00,830,3.86,1.40,-1.10
7-May-2019,24.25,26.50,24.25,25.35,25.496634356488960689,22284,66,568167.00,1096,4.92,2.25,1.10
6-May-2019,25.10,25.90,24.25,25.35,25.349953531598513011,21520,77,545531.00,1300,6.04,1.65,0.25
3-May-2019,25.05,25.55,24.55,25.10,25.236526539662428164,22099,64,557702.00,2039,9.23,1.00,0.05
2-May-2019,23.50,25.95,23.50,25.05,25.053029640640027979,22874,50,573063.00,2550,11.15,2.45,1.55
30-April-2019,24.20,24.20,22.10,23.05,23.545632605434239039,23996,52,565001.00,3346,13.94,2.10,-1.15
26-April-2019,24.15,24.90,23.05,24.20,24.215425412378084408,22249,54,538769.00,2086,9.38,1.85,0.05
25-April-2019,25.00,25.00,24.10,24.10,24.501340356487795701,21263,43,520972.00,1262,5.94,0.90,-0.90
24-April-2019,25.35,25.50,24.50,25.00,25.220082273747195213,21392,46,539508.00,1191,5.57,1.00,-0.35
23-April-2019,25.15,25.45,24.90,25.35,25.202135922330097087,20600,41,519164.00,568,2.76,0.55,0.20
22-April-2019,25.25,25.35,24.75,25.35,25.116355782446495189,25465,40,639588.00,464,1.82,0.60,0.10
18-April-2019,25.00,25.90,24.85,25.00,25.260044028618602091,21804,48,550770.00,1801,8.26,1.05,0.00
16-April-2019,26.80,26.80,25.50,25.50,25.909731268393882375,20727,36,537031.00,726,3.50,1.30,-1.30
15-April-2019,25.45,25.90,25.05,25.90,25.711374894849985979,21398,67,550172.00,1395,6.52,0.85,0.45
12-April-2019,25.05,25.90,25.05,25.65,25.547134782788068814,24239,60,619237.00,3619,14.93,0.85,0.60
11-April-2019,25.85,25.95,24.60,25.30,25.727324812692816218,22690,65,583753.00,2690,11.86,1.35,-0.55
10-April-2019,26.00,26.00,25.50,25.95,25.870190078813166434,21570,158,558020.00,671,3.11,0.50,-0.05
9-April-2019,26.60,26.65,25.90,26.00,26.369832785759819545,20393,44,537760.00,393,1.93,0.75,-0.60
8-April-2019,25.90,27.30,25.80,26.05,26.507373042829922955,24142,110,639941.00,4018,16.64,1.50,0.15
5-April-2019,26.85,26.85,26.00,26.00,26.309626336991248784,21597,39,568209.00,1597,7.39,0.85,-0.85
4-April-2019,26.00,27.00,25.75,26.30,26.202312619582397471,24042,41,629956.00,4044,16.82,1.25,0.30
3-April-2019,26.00,26.70,25.95,26.65,26.421026694045174537,24350,193,643352.00,1812,7.44,0.75,0.65
2-April-2019,26.00,26.75,25.20,26.05,26.284958148695224027,24372,45,640617.00,4172,17.12,1.55,0.05
1-April-2019,26.30,27.10,25.95,26.10,26.244459833795013850,20216,40,530558.00,214,1.06,1.15,-0.20
29-March-2019,25.90,28.85,25.35,26.15,26.482116174822562570,21416,55,567141.00,1226,5.72,3.50,0.25
28-March-2019,25.45,26.00,25.30,25.90,25.683665378134602041,20178,39,518245.00,178,0.88,0.70,0.45
27-March-2019,25.90,26.50,25.10,25.50,25.654573051312181746,20424,73,523969.00,353,1.73,1.40,-0.40
26-March-2019,25.50,25.90,24.20,25.25,25.407443231541614849,21711,42,551621.00,1535,7.07,1.70,-0.25
25-March-2019,25.10,26.55,24.65,24.90,25.254810577975496945,28323,81,715292.00,7643,26.99,1.90,-0.20
22-March-2019,27.80,27.80,24.10,25.90,25.795196506550218340,20610,85,531639.00,540,2.62,3.70,-1.90
20-March-2019,23.15,25.95,23.05,25.20,25.034729665994940616,23323,127,583885.00,1883,8.07,2.90,2.05
19-March-2019,25.90,25.90,22.80,24.95,25.246747572815533980,20600,94,520083.00,1758,8.53,3.10,-0.95
18-March-2019,27.50,28.00,25.05,26.60,27.101618530723008334,20636,51,559269.00,429,2.08,2.95,-0.90
15-March-2019,26.00,27.50,25.00,26.95,26.119300147092978245,25834,76,674766.00,3732,14.45,2.50,0.95
14-March-2019,24.30,26.00,24.30,25.60,24.904295368984442327,22047,58,549065.00,2022,9.17,1.70,1.30
13-March-2019,23.60,24.90,22.90,24.30,23.848644161593801881,28912,72,689512.00,7911,27.36,2.00,0.70
12-March-2019,23.10,23.15,22.50,22.80,22.898678255872422958,27842,76,637545.00,7842,28.17,0.65,-0.30
11-March-2019,23.30,23.35,22.75,23.00,22.936495660393572226,23274,44,533824.00,3274,14.07,0.60,-0.30
8-March-2019,23.70,23.75,22.75,22.75,23.252001990679998190,22103,46,513939.00,2103,9.51,1.00,-0.95
7-March-2019,23.10,23.15,22.55,23.00,22.922831664424849300,20073,52,460130.00,2465,12.28,0.60,-0.10
6-March-2019,22.60,24.00,22.35,22.95,23.002969177113771326,21218,51,488077.00,1018,4.80,1.65,0.35
5-March-2019,22.50,22.85,21.40,22.10,21.992269352049638897,29493,73,648618.00,8798,29.83,1.45,-0.40
1-March-2019,22.50,22.90,22.00,22.10,22.465510009532888465,26225,118,589158.00,5219,19.90,0.90,-0.40
28-February-2019,22.85,22.85,22.00,22.05,22.492509630475103438,21027,56,472950.00,942,4.48,0.85,-0.80
27-February-2019,23.10,23.15,22.00,22.00,22.537785833798103736,21516,92,484923.00,2094,9.73,1.15,-1.10
26-February-2019,22.80,23.40,22.00,22.85,22.796896835919303400,27907,91,636193.00,6519,23.36,1.40,0.05
25-February-2019,22.80,23.50,22.50,22.60,22.880740740740740740,32400,92,741336.00,12248,37.80,1.00,-0.20
22-February-2019,24.35,24.35,22.50,22.85,23.687768199597463259,26333,76,623770.00,6332,24.05,1.85,-1.50
21-February-2019,24.70,25.55,23.55,23.65,24.541239821381665353,22842,87,560571.00,1301,5.70,2.00,-1.05
20-February-2019,24.35,25.00,23.55,24.50,24.637096009856885603,10551,24,259946.00,451,4.27,1.45,0.15
19-February-2019,23.60,24.95,23.10,23.50,23.625136215038140210,22024,64,520320.00,1525,6.92,1.85,-0.10
18-February-2019,24.25,24.25,22.90,23.10,24.027503723008190618,21488,55,516303.00,1435,6.68,1.35,-1.15
15-February-2019,24.95,24.95,23.00,24.70,23.994449840432912446,21621,64,518784.00,1520,7.03,1.95,-0.25
14-February-2019,24.85,24.85,22.50,23.40,23.637882797731568998,26450,60,625222.00,6437,24.34,2.35,-1.45
13-February-2019,26.55,26.55,22.50,22.95,24.268641436030440569,29303,85,711144.00,7915,27.01,4.05,-3.60
12-February-2019,25.50,25.50,24.00,24.40,25.124745762711864406,22125,55,555885.00,1505,6.80,1.50,-1.10
11-February-2019,25.00,26.75,23.00,25.50,25.299557448229792919,23952,80,605975.00,2314,9.66,3.75,0.50
8-February-2019,27.70,27.70,25.25,26.20,26.418189880277873577,20297,51,536210.00,284,1.40,2.45,-1.50
7-February-2019,28.45,28.45,24.65,26.85,26.156626004413172904,24019,119,628256.00,2644,11.01,3.80,-1.60
6-February-2019,29.90,29.90,26.10,26.60,27.298465247832336439,21567,91,588746.00,1400,6.49,3.80,-3.30
5-February-2019,29.85,29.85,25.25,27.20,26.812997129971299712,24390,136,653969.00,2764,11.33,4.60,-2.65
4-February-2019,26.05,27.25,26.00,27.20,26.875767080321832810,29332,83,788320.00,8209,27.99,1.25,1.15
1-February-2019,23.35,26.10,23.20,25.30,24.024559807679812877,30782,175,739524.00,6251,20.31,2.90,1.95
31-January-2019,25.55,25.55,21.55,23.25,24.003165849673202614,39168,127,940156.00,10402,26.56,4.00,-2.30
30-January-2019,25.65,25.65,25.15,25.30,25.480149597238204833,24332,51,619983.00,2271,9.33,0.50,-0.35
29-January-2019,26.15,26.15,25.10,25.50,25.787670976203859846,26685,63,688144.00,6332,23.73,1.05,-0.65
28-January-2019,27.45,27.45,24.10,25.50,25.928496464869642068,36208,136,938819.00,5835,16.12,3.35,-1.95
25-January-2019,27.00,27.00,26.10,26.90,26.663276576161988034,21730,43,579393.00,1576,7.25,0.90,-0.10
24-January-2019,27.10,27.60,26.80,27.00,27.198042055841366565,20021,55,544532.00,19,0.09,0.80,-0.10
23-January-2019,27.50,27.80,26.80,26.85,27.281795081614195271,23219,52,633456.00,3026,13.03,1.00,-0.65
22-January-2019,28.90,28.90,27.00,27.00,27.469150450878025628,21070,57,578775.00,1011,4.80,1.90,-1.90
21-January-2019,27.60,27.95,27.00,27.20,27.405973817288151613,21159,43,579883.00,1154,5.45,0.95,-0.40
18-January-2019,28.10,28.25,27.00,27.50,27.758525781619575968,23253,55,645469.00,2595,11.16,1.25,-0.60
17-January-2019,27.85,28.00,27.10,28.00,27.786582243121188137,21479,58,596828.00,1444,6.72,0.90,0.15
16-January-2019,28.60,28.70,27.45,28.15,28.097265042267528592,20110,50,565036.00,109,0.54,1.25,-0.45
15-January-2019,29.25,29.30,27.20,28.60,28.859436964504283965,20425,69,589454.00,881,4.31,2.10,-0.65
14-January-2019,29.95,29.95,27.30,29.10,28.424954792043399638,23226,93,660198.00,1741,7.50,2.65,-0.85
11-January-2019,27.05,29.50,27.05,27.55,28.050186759914169911,25166,71,705911.00,5116,20.33,2.45,0.50
10-January-2019,28.90,29.25,27.50,28.45,28.748141502178928479,23406,63,672879.00,951,4.06,1.75,-0.45
9-January-2019,29.10,29.50,27.25,29.15,28.338713214332704705,22801,105,646151.00,1189,5.21,2.25,0.05
8-January-2019,29.35,29.40,27.55,29.15,29.055915492957746478,21300,58,618891.00,747,3.51,1.85,-0.20
7-January-2019,27.95,30.00,27.50,29.70,27.945999869169882907,30574,82,854421.00,10049,32.87,2.50,1.75
4-January-2019,27.70,27.70,26.80,27.50,27.150274410707940142,25327,62,687635.00,5274,20.82,0.90,-0.20
3-January-2019,27.35,27.80,27.00,27.50,27.343933463796477495,22484,60,614801.00,2252,10.02,0.80,0.15
2-January-2019,27.20,27.60,26.85,27.20,27.202417272940624266,25566,81,695457.00,5557,21.74,0.75,0.00
1-January-2019,27.30,27.70,26.80,26.80,27.372803637484586929,25952,74,710379.00,3098,11.94,0.90,-0.50
31-December-2018,28.45,28.45,27.10,27.25,27.315823605706874189,23130,42,631815.00,3129,13.53,1.35,-1.20
28-December-2018,26.25,27.90,26.05,27.10,27.222378359388722993,22772,59,619908.00,2450,10.76,1.85,0.85
27-December-2018,27.90,27.90,26.60,26.90,27.459160429547673283,24584,61,675056.00,4548,18.50,1.30,-1.00
26-December-2018,27.10,28.50,26.60,27.70,27.144798696765185012,21485,49,583206.00,1320,6.14,1.90,0.60
24-December-2018,27.45,27.90,25.70,27.10,27.207010681510455844,26588,84,723380.00,4124,15.51,2.20,-0.35
21-December-2018,28.60,29.95,25.40,27.95,27.683948624840293188,29742,142,823376.00,6961,23.40,4.55,-0.65
20-December-2018,28.00,29.90,27.55,28.60,28.659275575134605971,20430,49,585509.00,404,1.98,2.35,0.60
19-December-2018,28.80,29.50,28.50,28.70,29.028903608319051368,21589,58,626705.00,1332,6.17,1.00,-0.10
18-December-2018,28.80,29.35,28.60,29.10,28.866683242168075584,20110,50,580509.00,106,0.53,0.75,0.30
17-December-2018,29.00,29.00,28.15,28.90,28.782023289665211062,21984,50,632744.00,1774,8.07,0.85,-0.10
14-December-2018,29.40,29.40,27.60,28.15,28.120045828736315030,23566,64,662677.00,2259,9.59,1.80,-1.25
13-December-2018,29.35,29.35,27.80,28.05,28.424043946756813860,18932,61,538124.00,1065,5.63,1.55,-1.30
12-December-2018,28.30,29.80,25.00,28.10,27.745843230403800475,32838,135,911118.00,9496,28.92,4.80,-0.20
11-December-2018,28.00,29.95,27.50,27.55,28.837457434733257661,35240,87,1016232.00,14594,41.41,2.45,-0.45
10-December-2018,29.50,29.60,27.60,28.65,28.628234566810915835,22646,72,648315.00,2471,10.91,2.00,-0.85
7-December-2018,30.20,30.20,28.55,29.35,29.285391047712739793,30495,65,893058.00,5250,17.22,1.65,-0.85
6-December-2018,29.25,30.50,28.10,28.60,29.008965100145860756,28109,145,815413.00,5369,19.10,2.40,-0.65
5-December-2018,30.95,30.95,28.50,29.25,29.637007548340399131,19342,50,573239.00,1558,8.06,2.45,-1.70
4-December-2018,31.30,31.30,29.35,29.85,29.998433000169405387,23612,72,708323.00,2782,11.78,1.95,-1.45
3-December-2018,30.10,30.45,28.15,30.35,29.185558919161340957,26757,91,780918.00,3510,13.12,2.30,0.25
30-November-2018,29.95,30.95,29.50,30.40,30.074522026329255244,21497,56,646512.00,985,4.58,1.45,0.45
29-November-2018,28.90,30.40,28.90,29.95,29.710965359144167091,31408,65,933162.00,10946,34.85,1.50,1.05
28-November-2018,30.10,30.20,28.70,29.30,29.436068661444287487,23361,56,687656.00,2901,12.42,1.50,-0.80
27-November-2018,30.40,31.30,28.50,30.10,30.117413168050520406,34204,96,1030136.00,6080,17.78,2.80,-0.30
26-November-2018,31.85,31.85,29.20,30.40,30.009179056237879767,23205,73,696363.00,2922,12.59,2.65,-1.45
22-November-2018,31.50,31.50,29.80,30.35,30.366771027246573024,23636,67,717749.00,1640,6.94,1.70,-1.15
21-November-2018,30.70,30.90,28.65,30.15,29.745542853758218326,33766,138,1004388.00,9058,26.83,2.25,-0.55
20-November-2018,30.90,31.30,29.40,29.50,30.635196304849884526,32475,98,994878.00,1545,4.76,1.90,-1.40
19-November-2018,31.00,31.50,28.60,31.25,30.404597896646540238,35277,132,1072583.00,3091,8.76,2.90,0.25
16-November-2018,32.00,32.00,29.00,30.95,30.501918140921259625,36233,100,1105176.00,4920,13.58,3.00,-1.05
15-November-2018,30.95,31.75,29.50,30.55,30.484774809499807276,33727,94,1028160.00,2736,8.11,2.25,-0.40
14-November-2018,32.00,32.00,25.50,30.90,30.542938623682579045,40325,182,1231644.00,5701,14.14,6.50,-1.10
13-November-2018,32.00,32.30,30.75,31.25,31.154217083982269078,33388,81,1040177.00,1386,4.15,1.55,-0.75
12-November-2018,30.00,32.45,29.25,31.55,30.699846187651065699,59163,104,1816295.00,12164,20.56,3.20,1.55
9-November-2018,31.90,31.90,29.25,30.10,30.082340868808109704,32159,68,967418.00,1410,4.38,2.65,-1.80
7-November-2018,32.00,32.00,30.00,30.55,30.804012099984078968,12562,43,386960.00,2221,17.68,2.00,-1.45
6-November-2018,31.90,33.00,29.55,30.65,31.117315544309621024,34778,91,1082198.00,2169,6.24,3.45,-1.25
5-November-2018,29.05,34.50,28.20,32.45,29.527675872730209270,43341,97,1279759.00,10648,24.57,6.30,3.40
