Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29-July-1996,2.10,2.10,2.10,2.10,2.100000000000000000,100,1,210.00,,,0.00,0.00
26-July-1996,2.15,2.50,2.10,2.50,2.314285714285714285,700,5,1620.00,,,0.40,0.35
24-July-1996,2.50,2.50,2.50,2.50,2.500000000000000000,2100,2,5250.00,,,0.00,0.00
22-July-1996,1.90,2.40,1.90,2.40,2.137500000000000000,400,3,855.00,,,0.50,0.50
19-July-1996,2.50,2.50,2.50,2.50,2.500000000000000000,600,4,1500.00,,,0.00,0.00
18-July-1996,2.00,2.10,2.00,2.10,2.066666666666666666,300,2,620.00,,,0.10,0.10
17-July-1996,2.10,2.10,1.75,1.75,1.900000000000000000,600,3,1140.00,,,0.35,-0.35
16-July-1996,2.00,2.10,1.90,2.10,1.981818181818181818,1100,5,2180.00,,,0.20,0.10
15-July-1996,2.15,2.15,2.00,2.00,2.073333333333333333,1500,3,3110.00,,,0.15,-0.15
12-July-1996,2.50,2.50,2.50,2.50,2.500000000000000000,1000,2,2500.00,,,0.00,0.00
11-July-1996,2.10,2.10,2.10,2.10,2.100000000000000000,200,1,420.00,,,0.00,0.00
10-July-1996,2.50,2.60,2.35,2.55,2.500000000000000000,500,4,1250.00,,,0.25,0.05
9-July-1996,2.75,2.90,2.60,2.75,2.752702702702702702,3700,10,10185.00,,,0.30,0.00
8-July-1996,2.75,3.00,2.55,2.75,2.869565217391304347,6900,13,19800.00,,,0.45,0.00
5-July-1996,2.75,2.90,2.30,2.90,2.774705882352941176,8500,8,23585.00,,,0.60,0.15
4-July-1996,2.30,2.30,2.20,2.30,2.275000000000000000,2000,4,4550.00,,,0.10,0.00
3-July-1996,2.10,3.00,2.10,3.00,2.750000000000000000,3900,9,10725.00,,,0.90,0.90
2-July-1996,2.05,2.95,2.05,2.75,2.726470588235294117,1700,7,4635.00,,,0.90,0.70
1-July-1996,3.50,3.50,2.85,2.85,3.015909090909090909,4400,5,13270.00,,,0.65,-0.65
28-June-1996,3.05,3.40,3.00,3.40,3.191000000000000000,10000,12,31910.00,,,0.40,0.35
27-June-1996,3.00,3.10,3.00,3.05,3.025454545454545454,5500,7,16640.00,,,0.10,0.05
26-June-1996,3.00,3.20,2.95,3.20,3.126086956521739130,2300,9,7190.00,,,0.25,0.20
25-June-1996,2.75,2.95,2.75,2.75,2.817647058823529411,1700,6,4790.00,,,0.20,0.00
24-June-1996,2.70,3.00,2.65,2.75,2.960555555555555555,9000,8,26645.00,,,0.35,0.05
21-June-1996,2.15,2.80,2.15,2.70,2.618750000000000000,4800,12,12570.00,,,0.65,0.55
20-June-1996,3.00,3.00,2.25,2.55,3.435526315789473684,7600,13,26110.00,,,0.75,-0.45
19-June-1996,2.20,3.20,2.20,2.25,2.420000000000000000,2500,7,6050.00,,,1.00,0.05
18-June-1996,2.00,2.20,1.00,2.20,1.654545454545454545,1100,9,1820.00,,,1.20,0.20
17-June-1996,5.25,5.25,4.00,4.00,4.416666666666666666,1500,2,6625.00,,,1.25,-1.25
1-January-1996,9.00,9.50,9.00,9.50,0.000000000000000000,0,0,0.00,,,0.50,0.50
16-November-1995,6.00,6.00,5.25,5.25,5.325000000000000000,1000,4,5325.00,,,0.75,-0.75
15-November-1995,4.25,4.50,4.25,4.50,4.413043478260869565,2300,5,10150.00,,,0.25,0.25
14-November-1995,3.75,3.75,3.75,3.75,3.750000000000000000,400,2,1500.00,,,0.00,0.00
13-November-1995,4.50,4.50,3.00,3.00,4.250000000000000000,600,2,2550.00,,,1.50,-1.50
10-November-1995,5.00,5.00,5.00,5.00,5.000000000000000000,300,1,1500.00,,,0.00,0.00
9-November-1995,4.00,6.00,4.00,5.50,4.833333333333333333,1500,6,7250.00,,,2.00,1.50
8-November-1995,7.25,7.25,5.00,5.00,6.807692307692307692,1300,3,8850.00,,,2.25,-2.25
6-November-1995,5.00,5.00,4.75,5.00,4.991666666666666666,3000,5,14975.00,,,0.25,0.00
3-November-1995,3.50,3.50,3.50,3.50,3.500000000000000000,300,1,1050.00,,,0.00,0.00
31-October-1995,4.25,4.25,4.25,4.25,4.250000000000000000,500,1,2125.00,,,0.00,0.00
27-October-1995,3.50,3.50,3.50,3.50,3.500000000000000000,800,1,2800.00,,,0.00,0.00
23-October-1995,3.25,3.25,3.25,3.25,3.250000000000000000,200,1,650.00,,,0.00,0.00
20-October-1995,3.00,3.00,3.00,3.00,3.000000000000000000,1000,2,3000.00,,,0.00,0.00
18-October-1995,4.50,4.50,4.25,4.25,4.406250000000000000,800,3,3525.00,,,0.25,-0.25
17-October-1995,5.00,5.00,5.00,5.00,5.000000000000000000,100,1,500.00,,,0.00,0.00
12-October-1995,5.00,5.00,4.50,4.50,4.666666666666666666,3600,6,16800.00,,,0.50,-0.50
10-October-1995,4.75,4.75,4.75,4.75,4.750000000000000000,1000,4,4750.00,,,0.00,0.00
9-October-1995,4.75,4.75,4.75,4.75,4.750000000000000000,400,1,1900.00,,,0.00,0.00
6-October-1995,4.75,4.75,4.75,4.75,4.750000000000000000,2000,3,9500.00,,,0.00,0.00
5-October-1995,5.00,5.00,4.75,4.75,4.836206896551724137,2900,9,14025.00,,,0.25,-0.25
4-October-1995,5.00,5.00,4.75,4.75,4.979166666666666666,1200,4,5975.00,,,0.25,-0.25
29-September-1995,5.50,5.50,5.50,5.50,5.500000000000000000,4800,4,26400.00,,,0.00,0.00
28-September-1995,5.50,5.50,5.50,5.50,5.500000000000000000,500,1,2750.00,,,0.00,0.00
27-September-1995,5.00,5.50,4.25,5.50,5.301724137931034482,11600,17,61500.00,,,1.25,0.50
26-September-1995,5.00,5.50,4.75,5.50,5.315789473684210526,1900,5,10100.00,,,0.75,0.50
25-September-1995,4.00,4.50,4.00,4.50,4.343750000000000000,1600,4,6950.00,,,0.50,0.50
22-September-1995,3.50,3.50,3.50,3.50,3.500000000000000000,100,1,350.00,,,0.00,0.00
21-September-1995,4.00,4.00,3.75,3.75,3.911764705882352941,1700,4,6650.00,,,0.25,-0.25
20-September-1995,4.00,4.00,4.00,4.00,4.000000000000000000,1000,3,4000.00,,,0.00,0.00
18-September-1995,4.50,4.50,4.00,4.00,4.394736842105263157,1900,2,8350.00,,,0.50,-0.50
15-September-1995,4.00,4.00,4.00,4.00,4.000000000000000000,600,2,2400.00,,,0.00,0.00
14-September-1995,4.00,4.25,4.00,4.25,4.083333333333333333,300,3,1225.00,,,0.25,0.25
12-September-1995,4.75,4.75,4.50,4.50,4.533783783783783783,3700,4,16775.00,,,0.25,-0.25
11-September-1995,4.25,4.25,4.25,4.25,4.250000000000000000,100,1,425.00,,,0.00,0.00
8-September-1995,4.00,4.00,4.00,4.00,4.000000000000000000,100,1,400.00,,,0.00,0.00
7-September-1995,4.00,4.25,4.00,4.00,4.075000000000000000,1000,5,4075.00,,,0.25,0.00
6-September-1995,4.25,4.25,4.25,4.25,4.250000000000000000,100,1,425.00,,,0.00,0.00
5-September-1995,4.75,4.75,4.50,4.50,4.604166666666666666,1200,3,5525.00,,,0.25,-0.25
4-September-1995,4.50,4.75,4.25,4.25,4.377777777777777777,4500,8,19700.00,,,0.50,-0.25
1-September-1995,4.50,4.75,4.25,4.50,4.468750000000000000,8000,17,35750.00,,,0.50,0.00
31-August-1995,4.25,4.50,4.25,4.50,4.416666666666666666,1500,3,6625.00,,,0.25,0.25
25-August-1995,4.50,4.50,3.00,3.75,3.902173913043478260,4600,13,17950.00,,,1.50,-0.75
24-August-1995,4.50,4.50,4.50,4.50,4.500000000000000000,4800,6,21600.00,,,0.00,0.00
22-August-1995,4.50,4.50,4.50,4.50,4.500000000000000000,2800,5,12600.00,,,0.00,0.00
21-August-1995,4.25,4.75,4.25,4.50,4.678571428571428571,1400,4,6550.00,,,0.50,0.25
17-August-1995,4.50,4.75,4.25,4.75,4.541666666666666666,1800,3,8175.00,,,0.50,0.25
16-August-1995,4.50,4.50,4.50,4.50,4.500000000000000000,1500,5,6750.00,,,0.00,0.00
14-August-1995,4.50,4.50,4.50,4.50,4.500000000000000000,1100,3,4950.00,,,0.00,0.00
11-August-1995,4.00,4.50,4.00,4.50,4.283653846153846153,5200,10,22275.00,,,0.50,0.50
9-August-1995,4.25,4.25,4.00,4.00,4.231481481481481481,2700,2,11425.00,,,0.25,-0.25
8-August-1995,4.50,4.75,4.50,4.50,4.545454545454545454,4400,8,20000.00,,,0.25,0.00
7-August-1995,4.75,5.25,4.75,4.75,4.909090909090909090,1100,4,5400.00,,,0.50,0.00
4-August-1995,5.00,5.00,4.75,5.00,4.985294117647058823,1700,4,8475.00,,,0.25,0.00
3-August-1995,5.00,5.00,5.00,5.00,5.000000000000000000,4000,4,20000.00,,,0.00,0.00
2-August-1995,5.50,5.50,5.00,5.00,5.321428571428571428,700,3,3725.00,,,0.50,-0.50
1-August-1995,5.00,5.25,5.00,5.25,5.025000000000000000,1000,4,5025.00,,,0.25,0.25
31-July-1995,5.50,5.50,5.50,5.50,5.500000000000000000,2500,5,13750.00,,,0.00,0.00
28-July-1995,5.00,5.75,4.50,5.00,5.387500000000000000,4000,22,21550.00,,,1.25,0.00
27-July-1995,5.50,5.50,5.00,5.00,5.230769230769230769,2600,7,13600.00,,,0.50,-0.50
26-July-1995,6.00,6.00,5.00,5.00,5.177215189873417721,7900,8,40900.00,,,1.00,-1.00
25-July-1995,6.00,6.00,5.25,5.50,5.552469135802469135,8100,12,44975.00,,,0.75,-0.50
21-July-1995,5.75,5.75,5.50,5.75,5.670454545454545454,2200,5,12475.00,,,0.25,0.00
20-July-1995,6.00,6.00,5.75,6.00,5.995370370370370370,5400,13,32375.00,,,0.25,0.00
19-July-1995,6.00,6.25,5.75,6.00,6.027564102564102564,39000,20,235075.00,,,0.50,0.00
18-July-1995,5.75,6.00,5.50,6.00,5.844861660079051383,25300,18,147875.00,,,0.50,0.25
17-July-1995,5.50,6.00,5.50,6.00,5.562500000000000000,4000,5,22250.00,,,0.50,0.50
14-July-1995,4.00,5.25,4.00,4.75,4.789062500000000000,12800,10,61300.00,,,1.25,0.75
13-July-1995,4.75,4.75,4.75,4.75,4.750000000000000000,300,2,1425.00,,,0.00,0.00
