Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
23-November-2017,144.95,144.95,137.00,138.55,139.715874620829120323,3956,30,552716.00,3560,89.99,7.95,-6.40
22-November-2017,146.00,151.90,136.60,138.35,140.451764125339254872,8106,55,1138502.00,7852,96.87,15.30,-7.65
21-November-2017,140.00,145.00,140.00,145.00,140.009208103130755064,543,9,76025.00,543,100.00,5.00,5.00
20-November-2017,147.95,147.95,141.50,142.10,141.789976640475684858,4709,20,667689.00,4686,99.51,6.45,-5.85
17-November-2017,142.00,147.50,140.00,140.50,142.383706917329476982,4149,20,590750.00,3509,84.57,7.50,-1.50
16-November-2017,145.05,145.05,143.00,144.00,143.954735959765297569,1193,18,171738.00,1193,100.00,2.05,-1.05
15-November-2017,156.45,156.45,142.00,143.05,145.820408163265306122,245,9,35726.00,220,89.80,14.45,-13.40
14-November-2017,147.00,147.00,143.10,144.00,144.346222222222222222,2250,15,324779.00,2250,100.00,3.90,-3.00
13-November-2017,140.15,159.95,140.05,147.00,145.821428571428571428,1960,29,285810.00,1542,78.67,19.90,6.85
10-November-2017,146.10,152.00,146.00,146.00,147.911034084344309647,3462,26,512068.00,3012,87.00,6.00,-0.10
8-November-2017,150.25,152.00,150.25,152.00,150.900000000000000000,80,2,12072.00,80,100.00,1.75,1.75
7-November-2017,152.00,152.10,149.00,149.00,151.357054709995886466,2431,17,367949.00,2431,100.00,3.10,-3.00
6-November-2017,157.95,157.95,151.00,152.55,152.747981545559400230,1734,19,264865.00,1699,97.98,6.95,-5.40
3-November-2017,153.50,155.00,151.40,152.40,153.241758241758241758,1820,18,278900.00,1720,94.51,3.60,-1.10
2-November-2017,155.00,155.00,151.30,153.50,152.989520958083832335,2672,22,408788.00,2302,86.15,3.70,-1.50
1-November-2017,165.00,165.00,150.05,157.95,157.693689071318624935,9745,57,1536725.00,8369,85.88,14.95,-7.05
31-October-2017,159.80,159.80,159.80,159.80,159.800000000000000000,600,5,95880.00,600,100.00,0.00,0.00
30-October-2017,147.50,160.00,146.00,159.80,157.986165638437091045,5349,44,845068.00,4887,91.36,14.00,12.30
27-October-2017,159.50,159.80,151.45,156.80,157.424942263279445727,866,10,136330.00,818,94.46,8.35,-2.70
26-October-2017,155.00,156.00,152.50,156.00,153.979857050032488628,1539,11,236975.00,1489,96.75,3.50,1.00
25-October-2017,147.50,157.00,147.50,154.05,151.447331128956069910,2117,26,320614.00,757,35.76,9.50,6.55
24-October-2017,155.00,155.00,150.00,150.00,153.255395683453237410,2780,15,426050.00,2780,100.00,5.00,-5.00
23-October-2017,154.00,155.00,151.50,154.80,154.352432924056389267,2199,7,339421.00,2199,100.00,3.50,0.80
19-October-2017,155.00,155.00,154.00,154.80,154.714964370546318289,4210,18,651350.00,4210,100.00,1.00,-0.20
18-October-2017,155.00,155.00,152.20,152.20,154.533333333333333333,600,5,92720.00,500,83.33,2.80,-2.80
17-October-2017,159.00,164.00,155.00,156.70,158.026143790849673202,1989,21,314314.00,1470,73.91,9.00,-2.30
16-October-2017,180.00,180.00,154.00,154.00,155.710053859964093357,1114,16,173461.00,1114,100.00,26.00,-26.00
13-October-2017,160.40,166.85,151.40,154.85,157.312180143295803480,977,20,153694.00,801,81.99,15.45,-5.55
12-October-2017,158.75,165.00,157.00,158.85,159.604491578290704928,1603,23,255846.00,1373,85.65,8.00,0.10
11-October-2017,161.00,161.90,148.00,152.15,155.151004215224398710,4033,48,625724.00,3582,88.82,13.90,-8.85
10-October-2017,156.00,161.00,156.00,160.90,158.534482758620689655,580,11,91950.00,480,82.76,5.00,4.90
9-October-2017,150.00,159.70,149.00,155.00,153.624007697859032956,4157,34,638615.00,3655,87.92,10.70,5.00
6-October-2017,146.70,151.00,146.70,149.75,149.960063897763578274,626,19,93875.00,477,76.20,4.30,3.05
5-October-2017,153.00,153.05,153.00,153.05,153.026666666666666666,75,4,11477.00,75,100.00,0.05,0.05
4-October-2017,150.00,160.00,150.00,153.00,157.983976693372177713,1373,12,216912.00,1121,81.65,10.00,3.00
3-October-2017,142.50,159.90,142.50,156.55,154.770994940978077571,2965,41,458896.00,2515,84.82,17.40,14.05
28-September-2017,135.00,148.80,135.00,145.40,144.548825710754017305,1618,25,233880.00,1308,80.84,13.80,10.40
27-September-2017,141.00,141.00,137.00,137.00,140.178294573643410852,1290,17,180830.00,1190,92.25,4.00,-4.00
26-September-2017,141.00,144.50,141.00,144.50,141.383771929824561403,912,6,128942.00,912,100.00,3.50,3.50
25-September-2017,141.00,146.00,132.10,139.45,139.924310455420141116,1559,23,218142.00,1420,91.08,13.90,-1.55
22-September-2017,146.00,149.50,141.00,141.25,142.464503042596348884,2465,11,351175.00,2405,97.57,8.50,-4.75
21-September-2017,147.00,152.50,144.10,149.00,148.627429805615550755,926,26,137629.00,705,76.13,8.40,2.00
20-September-2017,137.95,149.40,137.95,147.00,145.100855587243971998,3857,56,559654.00,3669,95.13,11.45,9.05
19-September-2017,159.85,159.85,137.90,138.70,141.675849693899092252,18948,123,2684474.00,14715,77.66,21.95,-21.15
18-September-2017,155.15,160.00,150.00,153.20,155.350000000000000000,5340,30,829569.00,5285,98.97,10.00,-1.95
15-September-2017,160.00,162.55,157.00,157.50,159.614541257934218118,1733,30,276612.00,1520,87.71,5.55,-2.50
14-September-2017,161.00,161.00,158.25,158.85,160.184523809523809523,840,11,134555.00,740,88.10,2.75,-2.15
13-September-2017,153.20,168.00,153.20,163.65,164.724275724275724275,2002,31,329778.00,1667,83.27,14.80,10.45
12-September-2017,166.00,170.00,156.00,159.40,162.584292852487508146,9206,62,1496751.00,7998,86.88,14.00,-6.60
